tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,issue_date,directive_no,is_rii,show_in_c_of_a,estimated_man_hours,note,applicability
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M134,25,EASA AD 2011-0103,Equipment / Furnishings - Emergency Locator Transmitter (ELT) Antenna - Modification / Replacement,MIS*,30-Jun-2011,DGCA/New Misc/134,,,0:00,,"Tri-Band ELT antennas, Manuafctured by Chelton Limited (trading as Cobham Antenna Systems), Part Number (P/N) 21-41 ( ) series, all serial numbers (s/n) up to 12999 inclusive. Chelton P/N 21-41 ( ) series antennas installed in combination with the ELT Model ARTEX C406-N HM, P/N 453 5061/ C406-N, P/N 453-5060 are not affected by this AD."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M135,25,EASA AD 2011-0098,Equipment & Furnishings - Passenger Seat - Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00,,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/135,25,EASA AD 2011-0098,Equipment & Furnishings - Passenger Seat - Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00,,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00,,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00,,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen.,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00,,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dt: Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para(b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00,,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080- ( ), 174085-( ), 174095-( ), 174097- ( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b) (2), (b)(3), (b)(4), and (b)(5) of this AD"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/138 R1,25,FAA AD 2012-08-07,"To detect and correct cracking of the central and lateral spreaders, which could lead to further cracking of the seat spreaders, causing injury to passengers or crew members during heavy turbulence in flight or in the event of an emergency landing.",MIS,04-Jun-2012,DGCA/New Misc/138 R1,,,0:00,,"Sicma Aero Seat Model 9401, 9402, 9404, 9505, 9406, 9407, 9408, and 9409 series passenger seat assemblies, all part numbers, except front row and aft facing seats, and those modified to ''Amendment B'' standard, installed on ATR-GIE Avions de Transport Régional Model ATR42-200, -300, -320, and -500 airplanes and Model ATR72-101, -201, -102, -202, -211, -212, and -212A airplanes."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M138,25,FAA AD 2012-08-07,Air Transport Association (ATA) of America Code 25: Equipment/ Furnishings.,MIS*,21-Nov-2011,DGCA/New Misc/138 R1,,,0:00,,"Sicma Aero Seat Model 9401, 9402, 9404, 9505, 9406, 9407, 9408, and 9409 series passenger seat assemblies, all part numbers, except front row and aft facing seats, and those modified to ''Amendment B'' standard."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/139,34,EASA AD 2011-0239,ATA-34-Navigation- RadioAltimeter Indicator- Modification,MIS,05-Jan-2012,DGCA/New Misc/139,,,0:00,,"Radio altimeter indicator IND201,P/N 102-2100,all serial numbers.The affected radio altimeter indicators are known to be installed on, but not limited to, Eurocopter (formerly Eurocopter France, Aerospatiale) EC 120 B, AS 350 B2, AS 350 B3 and AS 355 NP helicopters. It is also possible that the radio altimeter indicator is installed on fixed."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M139,34,EASA AD 2011-0239,ATA-34-Navigation- Radio Altimeter Indicator-Modification,MIS,24-Jan-2012,DGCA/New Misc/139,,,0:00,,"Radio altimeter indicator IND201, P/N 102-2100, all serial numbers. The affected radio altimeter indicators are known to be installed on, but not limited to, Eurocopter (formerly Eurocopter France, Aerospatiale) EC 120 B, AS 350 B2, AS 350 B3 and AS 355 NP helicopters. It is also possible that the radio altimeter indicator is installed on fixed."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M140,25,FAA AD 2011-25-01,"To install Placards to Aid in Locating and deploying Life rafts to Prevent Further Injury Or Loss Of Life In the Event Of a Helicopter Landing in the Water""",MIS,05-Jan-2012,DGCA/New Misc/140,,,0:00,,"The helicopter models,certificated in any category, with an Emergency Float Kit with a P/N and S/N, installed by a supplemental type certificate (STC), as follows: Kit P/N: 614.3001, Kit S/N: 80 &below Affected Helicopter Model: Bell 407, STC Number :SR01535LA. Kit P/N: 614.3001,Kit S/N: 80 &below Affected Helicopter Model: Bell 407, STC Number :SR01535LA Kit P/N: 614.3003, Kit S/N: 133 &below Affected Helicopter Model:Bell206L,L1, L-3, and L-4, STC Number:SR01535LA Kit P/N:614.3007, Kit S/N: 014 &below Affected Helicopter Model:Bell 206A& B STC Number:SR01535LA Kit P/N: 614.7601,Kit S/N: 45 &below Affected Helicopter Model: Bell 212, 412, STC Number :SR01779LA ."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/140,11,FAA AD 2011-25-01,To install Placards to Aid in Locating and deploying Life rafts to Prevent Further Injury Or Loss Of Life In the Event Of a Helicopter Landing in the Water,MOD#,05-Jan-2011,DGCA/New Misc/140,,,0:00,,"The helicopter models, certificated in any category, with an Emergency Float Kit with a P/N and S/N, installed by a supplemental type certificate (STC), as follows:Kit P/N: 614.3001, Kit S/N: 80 &below Affected Helicopter Model: Bell 407, STC No:SR01535LA. Kit P/N: 614.3001, Kit S/N: 80 &below Affected Helicopter Model: Bell 407, STC Number :SR01535LA Kit P/N: 614.3003, Kit S/N: 133 &below Affected Helicopter Model: Bell 206L, L-1, L-3, and L-4, STC No :SR01535LA Kit P/N: 614.3007, Kit S/N: 014 &below Affected Helicopter Model: Bell 206A& B STC No : SR01535LA Kit P/N: 614.7601, Kit S/N: 45 &below Affected Helicopter Model: Bell 212, 412, STC Number : SR01779LA ."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/141,23,FAA 2012-02-08,To Prevent TCAS units from dropping tracks which could compromise separation of air traffic and lead to subsequent Mid Air Collisions,MIS,14-Mar-2012,DGCA/New Misc/141,,,0:00,,"AD applies to Aviation Communication & Surveillance Systems (ACSS) traffic alert and collision avoidance system (TCAS) units with part numbers identified in ACSS Technical Newsletter 8008359, Revision B, dated August 3, 2011, as installed on but not limited to various transport and small airplanes, certificated in any category"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M141,34,FAA 2012-02-08,"""To Prevent TCAS units from dropping tracks which could compromise separation of air traffic and lead to subsequent Mid Air Collisions"".",MIS,14-Mar-2012,DGCA/New Misc/141,,,0:00,,"AD applies to Aviation Communication & Surveillance Systems (ACSS) traffic alert and collision avoidance system (TCAS) units with part numbers identified in ACSS Technical Newsletter 8008359, Revision B, dated August 3, 2011, as installed on but not limited to various transport and small airplanes, certificated in any category"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/NEW -MISC/144,25,FAA AD 2012-06-25,To prevent loss of pressure in the escape slides/rafts after an emergency evacuation.,MIS,11-May-2012,DGCA/NEW -MISC/144,,,0:00,,"This AD applies to Goodrich evacuation systems approved under Technical Standard Order (TSO) TSO-C69b, as installed on the Airbus airplanes, certificated in any category."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/NewMisc/145,25,,"To prevent turbocharger bearing seizure, failed turbocharger components, and damage to the To prevent turbocharger bearing seizure, failed turbocharger components, and damage to the airplane.",MIS,03-Jul-2012,DGCA/New Misc/145,,,0:00,,"This emergency AD applies to the Cessna 206, 207, and 210 airplanes with Hartzell Engine Technologies (HET) turbochargers Part Number listed in this AD"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M146,24,FAA AD 2012-14-15,"""To prevent misleading information during Localizer performance(LP), Localizer performance with Vertical guidance (LPV), or SBAS Lateral Navigation/ Vertical Navigation(LNAV/VNAV) approached due to software problem in Honeywell Wide Area Augmentation System(WASS) Global Navigation Satellite Sensor Unit (GNSSU)"".",MIS,07-Sep-2012,DGCA/New Misc/146,,,0:00,,"Model KGS200 Mercury2 wide area augmentation system (WAAS) global navigation satellite sensor units (GNSSU), Honeywell part numbers (P/N) 066-01201-0102 and 066-01201-0104."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/146,34,FAA AD 2012-14-15,"To prevent misleading information during Localizer performance(LP), Localizer performance with Vertical guidance (LPV), or SBAS Lateral Navigation/ Vertical Navigation(LNAV/VNAV) approached due to software problem in Honeywell Wide Area Augmentation System(WASS) Global Navigation Satellite Sensor Unit (GNSSU)",MIS,07-Sep-2012,DGCA/New Misc/146,,,0:00,,"Model KGS200 Mercury2 wide area augmentation system (WAAS) global navigation satellite sensor units (GNSSU), Honeywell part numbers (P/N) 066-01201-0102 and 066-01201-0104."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/148,72,FAA AD 2012-18-14,"To prevent separation of the rear gas generator case and release of high energy debris, which could Result in injury and damage to the airplane",MIS,26-Oct-2012,DGCA/New Misc/148,,,0:00,,Pratt & Whitney Canada (P&WC) PW901A auxiliary power units (APUs) approved under Technical Standard Order TSO-C77A and installed
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/149 Rev 1,35,EASA AD 2012-0254 Rev 1,Oxygen - Flight Crew Oxygen Mask Regulator - Identification / Operational Procedure / Replacement,MIS,14-Dec-2012,DGCA/New Misc/149 Rev 1,,,0:00,,"Flight crew oxygen mask regulators, having Part Number (P/N) MC10, MF10 and MF20 series"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M149,35,EASA AD 2012-0254 Rev1,ATA-35 Oxygen - Flight Crew Oxygen Mask Regulator - Identification / Operational Procedure / Replacement.,MIS,14-Dec-2012,DGCA/New Misc/149 Rev1,,,0:00,,"Flight crew oxygen mask regulators, having Part Number (P/N) MC10, MF10 and MF20 series."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/150 Rev 1,72,FAA AD 2013-21-02,"To Prevent Turbocharger wheel failure , reduction or complete loss of engine power, loss of engine oil, oil fire and damage to the aircraft.",MIS,14-Nov-2013,DGCA/New Misc/150 Rev 1,,,0:00,,"Lycoming Engines TIO-540-AK1A, and Continental Motors, Inc. TSIO-360-MB, TSIO-360-SB, and TSIO-360-RB reciprocating engines"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/151 R1,25,FAA AD 2012-26-15 R1,"To detect and correct inaccurancies of the pressure sensors,which could result in altitude, computed airspeed,true airspeed and mach computation errors.",MIS,19-Nov-2014,DGCA/New Misc/151 R1,,,0:00,,"Air data pressure transducers, as One Time installed in air data computers (ADC), air data modules (ADM), air data attitude heading reference systems (ADAHRS), and digital air data computers (DADC)"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/NEW MISC/154,25,EASA AD 2013-0106,Equipment / Furnishings - Varnish on Veneered Panels - Inspection / Re-furbishing,MIS,16-May-2013,DGCA/NEW MISC/154,,,0:00,,All modifications whose approval numbers are listed in Appendix 1 of this AD
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,M154,25,EASA AD 2013-0106,Equipment / Furnishings - Varnish on Veneered Panels - Inspection / Re-furbishing,MIS,16-May-2013,DGCA/NEW MISC/154,,,0:00,,All modifications whose approval numbers are listed in Appendix 1 of this AD.
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/157,25,FAA AD 2013-11-04,To prevent the failure of urethane seals to maintain sufficient halon concentration in the cargo compartments to extinguish or contain fire or smoke,MIS,12-Jun-2013,DGCA/New Misc/157,,,0:00,,"Model 747-100, 747-100B, 747-100B SUD, 747-200B, 747-200F, 747-300, 747-400, 747- 400D, 747-400F, 747SR, and 747SP series airplanes, as identified in Boeing Special Attention Service Bulletin 747-25-3381, Revision 1"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/158,25,FAA AD 2013-06-51,"Unsafe Condition Failure Of The Overload Clutch Resulting In In Flight Failure Of The Hoist, Which Could Result In Injury To Person Being Lifted.",MIS,02-Jul-2013,DGCA/New Misc/158,,,0:00,,"Applicable to AgustaWestland S.p.A Models A109,A109S, A109K2, A109A, A109A II, A109C, A109E,AW109SP, AB139, AW139, AB412, and AB412 EP,Bell Helicopter Textron, Inc., Models 212, 214B, 214B-1, 214ST, 412, 412CF, and 412EP;Bell Helicopter Textron Canada, Ltd., Models 429 and 430."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/160 Rev 2,25,EASA AD 2014-0095 Rev 1,Equipment / Furnishings - Crash Position Indicator - Modification Aircraft Flight Manual - Amendment,MIS,27-May-2014,DGCA/New Misc/160 Rev 2,,,0:00,,HR Smith (Technical Developments) Crash Position Indicator (CPI) System 15-503-134 and 15-503-134-1 series equipped with Control Panel part number (P/N) 503-22-() and Beacon release unit P/N 503-21 and System Interface Unit P/N 503-24-() or 503-42-()
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/161,34,FAA AD 2014-05-27,To correct possible misalignment issues with transponders that could result in increased pilot and air traffic controller workload as well reduced separation of Airplanes,MIS*,07-Apr-2014,DGCA/New Misc/161,,,0:00,,"Applicable to Rockwell Collins, Inc. Mode S transponders"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/162,34,EASA AD 2014-0088,Communications - Cockpit Voice Recorder - Replacement,MIS,23-Apr-2014,DGCA/New Misc/162,,,0:00,,"Part Number (P/N) AP71232101 and P/N AP71231101 Cockpit Voice Recorders (CVR), all serial numbers."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/167 R1,25,EASA AD 2014-0244,Equipment & Furnishings - Emergency Flotation System - Rotorcraft Flight Manual (Supplement) Limitation,MIS,26-Nov-2014,DGCA/New Misc/167 R1,,,0:00,,"Sikorsky S-76A, S-76B, S-76C and S-92A helicopters, all serial numbers (s/n), BHTI 212, 214B, 214B-1, 214ST, 412 and 412EP helicopters, all s/n, BHTC 222, 222B, 222U, 230 and 430 helicopters, all s/n, if equipped with an Emergency Flotation System (EFS), all part numbers, as approved optional kit for ditching provision from the helicopter Manufacturer or by a Supplemental Type Certificate (STC)"
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/17,25,CAA AD No.001-02-93,Precautionary check for correct location of bridge pieces inside the main buoyancy tubes,MIS,07-Jul-2007,DGCA/New Misc/17,,,0:00,,RFD liferafts Type 10R MK 1 and SAR MK 1 with Serial Numbers 10R 152 through 10R 1027 and liferafts Type 14R MK 1 with Serial Numbers 14R 213 through 14R 1020.
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/170,25,EASA AD 2014-0279,Equipment / Furnishing - Restraint System Rotary Buckle Sub-Assembly - Identification / Replacement,MIS,02-Jan-2015,DGCA/New Misc/170,,,0:00,,"Romtex Anjou Aeronautique model 358 torso restraint systems. These restraint systems are known to be installed on, but not limited to, Airbus Helicopters EC130 T2, AS 350 B2 and B3 helicopters."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/171,34,"FAA AD 2015-10-51,Emergency AD","Navigation,to prevent such incorrect display of lateral deviations,which could result in the pilot making flight decisions that put the aircraft in unsafe flight conditions,flying into airspace that was , by the GPS approach design,to be avoided was,by the GPS approach design,to be avoided (TERRIN, OBSTACLE, TRAFFIC, RESTRICTED",MIS,29-May-2015,DGCA/New Misc/171,,,0:00,,"This MOD is Applicable to only Avidyne Corporation (Avidyne) Integrated Flight Displays (IFDs) part number (P/N) 700-00083-( ) loaded with software release 9.3.1.0 or earlier release (referred to as Model R9 - 10 inch), P/N 700-00171-( ) loaded with software release 9.2.5.0 or earlier release (referred to as Model R9 - 12 inch), and P/N 700-00182-( ) loaded with software release 10.0.3.0 or earlier release (referred to as Model IFD540)."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/172,25,FAA AD 2015-08-07,"To detect and correct defective harness, which could lead in case of a sudden depressurization event, to a harness rupture thereby providing inadequate protection against hypoxia and possibly resulting in unconsciousness of the affected flight crew member and consequent reduced control of the airplane",MIS,02-Jun-2015,DGCA/New Misc/172,,,0:00,,"Applicable to Zodiac Aerotechnics manufactured oxygen mask regulators only -Oxygen mask regulators having a date of manufacturing (DMF) code of November 2008 (112008 or 11-08) or earlier, and those with a DMF code of January 2011 (012011 or 01-11) or later. -Kindly refer Annexure 1 for non-applicability."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/NEW -MISC/174,25,FAA AD 2015-16-04,"To prevent fire extinguishers from failing to operate in the event of a fire, which could jeopardize occupants' safety and continuation of safe flight and landing",MIS,24-Aug-2015,DGCA/NEW -MISC/174,,,0:00,,"This Mod applies to Kidde Graviner hand-operated fire extinguishers having part numbers 56412-001 (34H), 56411-001 (35H) and 56412-002 (38H). These fire extinguishers may be installed on, but not limited to, aircraft, certificated in any category, specified in paragraphs (c)(1), (c)(2), (c)(3), (c)(4), (c)(5), and (c)(6) of referred AD."
157b8d12-c115-446e-a4dc-d12077751fe2,ef002da4-261e-411e-8142-679a1828aff8,DGCA/New Misc/175,26,FAA AD 2015-15-14,"Fire Protection, To detect and correct solder deposited on the frangible plug of the fire extinguisher, which could result in failure of the fire extinguisher to discharge, and consequent inability to put out a fire in an engine or in the APU",MIS,04-Aug-2016,DGCA/New Misc/175,,,0:00,,"This AD applies to all BAE Systems (Operations) Limited Model ATP airplanes, certificated in any category, all manufacturer serial numbers. For airplanes equipped with Kidde Graviner fire extinguishers having part number (P/N) 57183 (all dash numbers)"
