tenant_id,franchise_id,assembly_models_name,assembly_models,aircraft_template_name,aircraft_template_id,registration,serial_number,directive_no,reference_amp,category_code,ata_code,code_form_no_and_description,last_done_on,work_order_number,notes,frequency,effective_from,current,elapsed,extension,due_at,due_at_airframe,remaining,is_applicable,directive_id,is_row_processed_success,failure_reason,processed_on
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,FAA AD 74-08-09 R3,,AD*,25,"FAA AD 74-08-09 R3
Air Transport Association (ATA) of America Code 25: Equipment/furnishings",20-Apr-2022,,Applicable and found complied on 20-04-2022 at 4987:35 H. Ref A/F Logbook Vol 12 Pg. No.109,1000:00 H,4987:35 H,5667:16 H,679:41 H,,5987:35 H,5987:35 H,320:19 H,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/218,FAA AD 2018-07-03,MIS,25,"DGCA/NEW -MISC/218
Joint Aircraft System Component (JASC) Code 2500, Cabin Equipment/Furnishings.",,,Not applicable as cabin attendant seats are not installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/250,FAA AD 2022-03-15,MIS,28,"DGCA/NEW -MISC/250
Joint Aircraft System Component (JASC) Code 2841, Fuel Quantity Indicator.",,,Not Applicable by Model of Aircraft Listed in table 1 of Reference AD,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/211 R 1,FAA AD 2018-23-12,MIS,25,"DGCA/NEW -MISC/211 R 1
Air Transport Association (ATA) of America Code 25, Equipment/furnishings.",,,Not applicable by the aircraft model Hwaker 850 Xp.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/134,EASA AD 2011-0103,MIS,25,"DGCA/New Misc/134
Equipment / Furnishings - Emergency Locator Transmitter (ELT) Antenna - Modification / Replacement",,,Not applicable as Blade antenna is installed on the aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/225,,MIS,34,"DGCA/NEW -MISC/225
Joint Aircraft System Component (JASC) Code 3452, ATC transponder system.",,,Not applicable as Honeywell manufactured RCZ-833 Transponder is installed in aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/175,FAA AD 2015-15-14,MIS,26,"DGCA/New Misc/175
Fire Protection, To detect and correct solder deposited on the frangible plug of the fire extinguisher, which could result in failure of the fire extinguisher to discharge, and consequent inability to put out a fire in an engine or in the APU",,,Not applicable as Fire Fighting enterprises manufactured fire extinguisher is installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA / HAWKER 800/ 02,FAA AD 2000-22-03,MOD,34,"DGCA / HAWKER 800/ 02
PITOT/STATIC AND STALL VENT DRAIN VALVES",,,NOT APPLICABLE BY AIRCRAFT MODEL HAWKER 850XP,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/220,FAA AD 2017-22-14,MIS,34,"DGCA/NEW -MISC/220
Joint Aircraft System Component (JASC)/Air Transport Association (ATA) of America Code 34, Navigation.",,,Not applicable as Honeywell manufactured TCAS (RT-951) is installed in aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/132 R1,EASA AD 2011-0090R1,MIS,35,"DGCA/New Misc/132 R1
Oxygen - Oxygen Mask Regulator Inflatable Harness - Identification / Replacement",,,Found complied with on installed Crew Oxyegn Mask P/n. MF10-03-02 and S/N. 39073 (Pilot) & SE57480 (Co-pilot). (Refer FAA 8130-3. # 297153 & 292379 Respectively),,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/161,FAA AD 2014-05-27,MIS*,34,"DGCA/New Misc/161
To correct possible misalignment issues with transponders that could result in increased pilot and air traffic controller workload as well reduced separation of Airplanes",,,"Not applicable as Honeywell manufactured RCZ 833K Mode ""S"" is installed in this aircraft.",2 Yr,16-Mar-2007,10-May-2026,6995 Dy,,16-Mar-2009,16-Mar-2009,-6264 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/183,EASA AD No. 2016-0210,MIS*,25,"DGCA/NewMisc/183
Equipment / Furnishings - Seat Energy Absorber Assembly - Replacement",,,Not applicable as IPECO manufactured crew seats are installed in this aircraft.,45 Dy,16-Mar-2007,10-May-2026,6995 Dy,,30-Apr-2007,30-Apr-2007,-6950 Dy,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/97,FAA AS 2007-04-15,MIS,25,"DGCA/New Misc/97
To prevent detachment of passenger seats assemblies during emergency conditions",,,Not applicable as Decrane Aircraft Seating Company passenger seats are installed.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/ NEW MISC/ 243,EASA AD :2021-0185 R1,MIS,26,"DGCA/ NEW MISC/ 243
Fire Protection - Hand-operated Fire Extinguishers - Inspection / Replacement",,,Not applicable as Fire Fighting Enterprises Ltd. manufactured fire extinguisher is installed in the aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/239,FAA AD 2021-08-15,MIS,34,"DGCA/NEW -MISC/239
Joint Aircraft System Component (JASC) Code 3445, AIR COLLISION AVOIDANCE SYSTEM (TCAS).",,,Not applicable as Honeywell manufactured TCAS System is Installed.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MIS C/179,EASA AD 2016-0026,MIS,25,"DGCA/NEW -MIS C/179
Equipment / Furnishings - Emergency Parachute Rubber Bands - Replacement",,,Not applicable as parachutes are not installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/171,"FAA AD 2015-10-51,Emergency AD",MIS,34,"DGCA/New Misc/171
Navigation,to prevent such incorrect display of lateral deviations,which could result in the pilot making flight decisions that put the aircraft in unsafe flight conditions,flying into airspace that was , by the GPS approach design,to be avoided was,by the GPS approach design,to be avoided (TERRIN, OBSTACLE, TRAFFIC, RESTRICTED",,,Not applicable as Honeywell manufactured ED-800 MFD is installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/101,FAA AD 2007-14-06,MIS#,34,"DGCA/NewMisc/101
Air Transport Association of America (ATA) Code 34: Navigation.",,,Not applicable as TCAS 2000 installed.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/226,,MIS,25,"DGCA/NEW -MISC/226
Joint Aircraft System Component (JASC) Code 2510, Flight Compartment Equipment.",,,Not applicable as decrane (ERDA) seating company manufactured passenger seats are installed in aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/195,EASA AD 2017-0001,MIS#,25,"DGCA/NewMisc/195
EQUIPMENT / FURNISHINGS - CABIN ATTENDANT SEAT - INSPECTION",,,Not applicable as cabin attendant seats are installed not installed in this aircraft,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/209,EASA AD 2018-0262,MIS,25,"DGCA/NEW -MISC/209
Equipment / Furnishings - Pilot and Co-pilot Seats - Modification / Inspection",,,Not applicable as IPECO Aerospace manufactured Pilot and Co-pilot seats are installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/ 155,FAA AD 2013-10-01,MIS,25,"DGCA/New Misc/ 155
Unsafe Condition as the search Light / Gimbal Disconnecting from the helicopter and remaining attached solely by the internal cable harness or separating totally.",,,Not applicable as searchlight is not installed in aircraft..,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/03R1,FAA AD 74-08-09R3,MIS,11,"DGCA/NewMisc/03R1
""No Smoking"" placard to be installed on lavatory door to prevent fires from smoking materials being dropped in to lavatory paper orlenin awaste receptacles",,,Applicable and found complied on the aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/198,FAA AD 2017-0225,MIS,25,"DGCA/NewMisc/198
Seat Restraint Systems",,,Not applicable as AM-SAFE Manufactured Restraint system is installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/HAWKER 800/09,FAA AD 2006-12-20,MOD,24,"DGCA/HAWKER 800/09
TO PREVENT LOSS OF ALL PRIMARY ELECTRICAL POWER",,,NOT APPLICABLE BY AIRCRAFT MODEL HAWKER 850XP,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/100,FAA AD 2009-08-01,MIS,25,"DGCA/NewMisc/100
To prevent a shift in the FMS computed position, which could result in uncommanded deviations from the intended flight path of the airplane.",,,Not applicable by equipment Fit (IC-800) & by Mod. Standard of NZ-2000 installed. (A/C is AHRS equipped).,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/HAWKER 800/12,FAA AD 2014-15-08,MOD,28,"DGCA/HAWKER 800/12
TO DETECT AND CORRECT MISSING SEALANT, WHICH, DURING A LIGHTNING STRIKE, COULD RESULT IN A POTENTIAL SOURCE OF IGNITION IN A FUEL TANK AND CONSEQUENT EXPLOSION OR FIRE AND SUBSEQUENT IN-FLIGHT BREAKUP OF THE AIRPLANE",,,NOT APPLICABLE AS PER SB 57-4112,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/HAWKER 800/11,FAA AD 2013-11-16,MOD,27,"DGCA/HAWKER 800/11
TO PREVENT VIBRATION & WING / AILERON OSCILLATIONS,WHICH COULD CAUSE STRUCTURAL DAMAGE OR LEAD TO DIVERGENTFLUTTER,AND RESULT IN LOSS OF INTEGRITY OF THE WING ,LOSS OF CONTROL OF THE AIRPLANE & INFLIGHT BREAKUP",,,NOT APPLICABLE BY AIRCRAFT MODEL HAWKER 850XP,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/166 R3,EASA AD 2014-0188 R4,MIS,25,"DGCA/NewMisc/166 R3
Equipment & Furnishings - Emergency Flotation System - Rotorcraft Flight Manual (Supplement) Limitation",,,Not Applicable by the Aircraft Model Hawker 850XP.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/ NewMisc/188,FAA AD 2016-20-06,MIS,25,"DGCA/ NewMisc/188
To prevent failure of the elevator assembly and consequent loss of control of the airplane",,,Not applicable by the aircraft model Hawker 850 Xp,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/174,FAA AD 2015-16-04,MIS,25,"DGCA/NEW -MISC/174
To prevent fire extinguishers from failing to operate in the event of a fire, which could jeopardize occupants' safety and continuation of safe flight and landing",,,Not applicable as Fire Fighting enterprises manufactured fire extinguisher is installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/194,FAA AD 2017-16-04,MIS#,25,"DGCA/NewMisc/194
THIS AD DEFINES THE UNSAFE CONDITION AS A BROKEN BUCKLE KNOB. THIS CONDITION COULD RESULT IN A RESTRAINT SYSTEM STRAP FAILING TO RELEASE FROM THE BUCKLE, PREVENTING OCCUPANTS FROM EXITING THE HELICOPTER DURING AN EMERGENCY",,,Not applicable as AM-SAFE manufactured seat restraint system is installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/98 R1,FAA AD 2007-04-19 R1,MIS,25,"DGCA/New Misc/98 R1
To Prevent Cylinder Seperation",,,Not applicable as turbofan engine is installed on aircraft..,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/71 R2,FAA AD 2010-07-02,MIS,31,"DGCA/NewMisc/71 R2
To ensure that the flight crew has an accurate glideslope deviation indication",,,Not applicable as already complied with by SB24-3772 on 23/08/2006 at TSN 2438.4Hrs,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/HAWKER 800/01,FAA AD 97-03-07,MOD,32,"DGCA/HAWKER 800/01
MAIN LANDING GEAR SIDESTAY ASSEMBLIES",,,INTENTS OF FAA AD 97-03-07 FOUND ALREADY COMPLIED AS REFERENCE SB 32-233 FOUND PRODUCTION COMPLIED. HENCE NO FURTHER ACTION REQUIRED.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/08,ISI Spec.no.6753-1972,MIS,25,"DGCA/New Misc/08
Identification of aircraft pipelines",,,Not Applicable as aircraft AUW is less than 15000 Kgs. (Aircraft all Up weight is 12701 Kg),,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/113 Rev.1,FAR PART 121.311,MIS,25,"DGCA/New Misc/113 Rev.1
Implementation of Federal Aviation Administration (FAA) Regarding crashworthiness Standard for Passenger Operations",,,Held in abeyance until further intimation.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/ NEW MISC/ 242,EASA AD :G-2021-0004,MIS,25,"DGCA/ NEW MISC/ 242
Equipment / Furnishings - Life Raft - Inspection",,,Not Applicable as Easter Aero marine Life raft P/No. R0103A103RB7 Installed.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/158,FAA AD 2013-06-51,MIS,25,"DGCA/New Misc/158
Unsafe Condition Failure Of The Overload Clutch Resulting In In Flight Failure Of The Hoist, Which Could Result In Injury To Person Being Lifted.",,,Not Applicable by the Aircraft Model Hawker 850 XP.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/207,EASA AD 2018-0247,MIS,34,"DGCA/NEW -MISC/207
Navigation - Transponders - Inspection / Modification",,,"Not applicable as Honeywell Manufactured Mode ""S"" is installed in this aircarft.",,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/123,FAA AD 2010-07-08,MIS,25,"DGCA/New Misc/123
To prevent separation or seizure of the turbocharger turbine, which could result in full or partial engine power loss, loss of engine oil, and smoke in the airplane cabin.",,,Not applicable as turbocharger is not installed in the aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NewMisc/191,FAA AD 2017-06-03,MIS,76,"DGCA/NewMisc/191
TO DETECT AND CORRECT A HAZARDOUS CONDITION CAUSED BY DETERIORATION OF THE COMBUSTION HEATER, WHICH COULD LEAD TO IGNITION OF COMPONENTS AND RESULT IN SMOKE AND FUMES IN THE CABIN",,,Not applicable as Combustion heater is not installed in this aircraft.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/244,FAA AD : 2021-22-07,MIS,26,"DGCA/NEW -MISC/244
Joint Aircraft Service Component (JASC) Code: 2622, Fire Bottle, Portable",,,Not Applicable by Aircraft model and Fire Fighting Enterprises Manufacturer Fire Extinguisher is Installed.,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/NEW -MISC/201,EASA AD 2018-0143-E,MIS,25,"DGCA/NEW -MISC/201
Equipment / Furnishings - Towing Release Mechanism - Inspection",,,Not applicable by the aircraft model Hawker 850 XP,,,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA / NEW MISCELLANEOUS / 271R1,EASA AD No.: 2025-0297R1,MIS#,35,"DGCA / NEW MISCELLANEOUS / 271R1
ATA 35 - Oxygen - Portable Breathing Equipment - Removal from Service",,,Not Applicable as Installed Portable breathing equipment is manufactured by Scott.,,5555:43 H,5667:16 H,,,,5667:16 H,,,,,,
157b8d12-c115-446e-a4dc-d12077751fe2,91aa63f8-13f1-4d97-9495-50fa7818a72b,HAWKER 850XP,ef002da4-261e-411e-8142-679a1828aff8,Tmplt HAWKER 850XP,53134224-77b0-4f81-be4b-e02f4c59eae8,VT-AGP,258835,DGCA/New Misc/116,EASA AD 2009-0200,MIS,34,"DGCA/New Misc/116
Navigation - Mode A/C Transponder - Check/ Replacement",,,Not applicable as Honeywell manufactured Transponder is installed in aircaft.,,,5667:16 H,,,,5667:16 H,,,,,,
