EnquiryID,EnquiryNo,CompanyName,NextActionDate,Remarks,Type,CurrentDate,,
584,INQ1017052,NULL,2024-01-10 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-09 16:28:05.117,,
585,INQ1017055,"#1HeavyEquipment Loading, Inc.",2024-01-10 00:00:00.000,"8/22/23 E mail sent Sepatra offer.  Hamid known for years: qted constr equip CHI R/R > POTI, Baku, Almaty. UPDATED BY ANJUM ON 9TH JANUARY 2024",EnquiryDraft,2024-01-09 17:52:57.227,,
585,INQ1017055,"#1HeavyEquipment Loading, Inc.",2024-01-10 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-09 17:56:13.687,,
586,INQ1017056,PEDOWITZ MACHINERY MOVERS,2024-01-10 00:00:00.000,8/22/23 E mail sent Sepatra offer. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-09 18:03:48.560,,
586,INQ1017056,PEDOWITZ MACHINERY MOVERS,2024-01-10 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-09 18:07:21.833,,
587,INQ1017057,NULL,2024-01-10 00:00:00.000,12/18: E mailed him re SEPETRA . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-09 18:22:06.210,,
587,INQ1017057,NULL,2024-01-10 00:00:00.000,1/2/24 New Years Grettings sent.UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-09 18:24:28.137,,
588,INQ1017058,PROTECH MILLWRIGHT MAINTAINANCE,2024-01-10 00:00:00.000,1/1/24 Tel con w/Gary happy holidays advisd re Sepetra. Obtained his Email. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-09 18:33:08.020,,
588,INQ1017058,PROTECH MILLWRIGHT MAINTAINANCE,2024-01-10 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-09 18:34:17.673,,
589,INQ1017060,RAYMOND CORPORATION,2024-01-09 00:00:00.000,"Need to start the communication.
updated by ashar on 1/9/24",EnquiryDraft,2024-01-09 20:02:37.140,,
590,INQ1017061,JBT AeroTech,2024-01-09 00:00:00.000,"need to start the communication.
updated by ashar on 1/9/24",EnquiryDraft,2024-01-09 20:05:25.900,,
591,INQ1017062,Bishop International Inc,2024-01-09 00:00:00.000,"need to start the communication.
updated by ashar on 1/9/2024",EnquiryDraft,2024-01-09 20:07:49.557,,
592,INQ1017063,Midwest Bale Ties,2024-01-09 00:00:00.000,"need to start the communication.
updated by ashar on 1/9/24",EnquiryDraft,2024-01-09 20:18:37.380,,
594,INQ1017065,State Motor & Control Solutions,2024-01-09 00:00:00.000,"need to start the communication.
updated by Ashar on 1/9/24",EnquiryDraft,2024-01-09 20:22:45.473,,
595,INQ1017066,Rigging and Transportation Solutions Inc,2024-01-11 00:00:00.000,8/22/23 E mail sent Sepatra offer. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 09:38:13.637,,
595,INQ1017066,Rigging and Transportation Solutions Inc,2024-01-11 00:00:00.000,11/20 GK Email. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 09:43:10.550,,
595,INQ1017066,Rigging and Transportation Solutions Inc,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 09:48:25.230,,
596,INQ1017068,ROGERS MILLWRIGHT & INDUSTRIAL SERVICES,2024-01-11 00:00:00.000,NO REMARKS. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 09:56:23.563,,
597,INQ1017069,SHANE SOROKA EQUIPMENT CO,2024-01-11 00:00:00.000,NO REMARKS . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 10:08:27.150,,
598,INQ1017070,SIMS CRANE & EQUIPMENT,2024-01-11 00:00:00.000,8/22/23 E mail sent Sepatra offer. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 10:18:11.497,,
599,INQ1017071,SIMS CRANE & EQUIPMENT,2024-01-11 00:00:00.000,8/22/23 E mail sent Sepatra offer. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 10:22:53.103,,
598,INQ1017070,SIMS CRANE & EQUIPMENT,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent.UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 10:26:44.853,,
600,INQ1017072,S K Rigging Co Inc,2024-01-11 00:00:00.000,11/20 GK Email . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 10:39:36.293,,
600,INQ1017072,S K Rigging Co Inc,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 10:42:34.517,,
601,INQ1017074,STONE MACHINERY MOVERS,2024-01-11 00:00:00.000,8/22/23 E mail sent Sepatra offer.  UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 11:06:04.720,,
601,INQ1017074,STONE MACHINERY MOVERS,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 11:08:07.613,,
602,INQ1017075,SUPERIOR RIGGING AND ERRECTING CO,2024-01-11 00:00:00.000,8/22/23 E mail sent Sepatra offer. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 11:14:53.043,,
602,INQ1017075,SUPERIOR RIGGING AND ERRECTING CO,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent.UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 11:16:22.040,,
603,INQ1017077,Texas Express CNC,2024-01-11 00:00:00.000,E mail reminder 8/23/2023. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 11:26:24.570,,
603,INQ1017077,Texas Express CNC,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 12:00:52.803,,
604,INQ1017081,TRAMAR INDUSTRIES,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 13:35:57.077,,
605,INQ1017082,VIKING RIGGING & Logistics Services Inc,2024-01-11 00:00:00.000,12/15/23 Medical & MRI specialist Riggers. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 13:44:38.777,,
606,INQ1017083,"Brentwood Industries, Inc.",2024-01-11 00:00:00.000,Pick up location for como Plastic sheets. Shipmnt to DAM. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 13:49:18.263,,
607,INQ1017084,BURR OAK TOOLS,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent  Bid on a OOG load, didn’t get it but candidate for SEPATRA. UPDATED BY ANJUM ON 9TH JANUARY 2024",EnquiryDraft,2024-01-10 13:52:54.683,,
608,INQ1017085,CUSTOM MACHINE & TOLL LLC,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 14:05:08.383,,
609,INQ1017086,ENGINEERED TRANSPORT INTL (Heil),2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent.  UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 14:09:44.027,,
610,INQ1017087,HORMANN US TENNESSE,2024-01-11 00:00:00.000,"See Jeets Email 9/12, 5:13pm. UPDATED BY ANJUM ON 9TH JANUARY 2024",EnquiryDraft,2024-01-10 14:17:31.480,,
611,INQ1017088,NULL,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent  See Jeets Email 9/12, 5:13pm. UPDATED BY ANJUM ON 9TH JANUARY 2024",EnquiryDraft,2024-01-10 14:21:34.680,,
612,INQ1017090,"SPECIAL MINE SERVICES, INC",2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent Hamid Met him at a conference in Annapolis, 3/23. UPDATED BY ANJUM ON 9TH JANUARY 2024",EnquiryDraft,2024-01-10 14:31:49.060,,
613,INQ1017091,VECTOR TECHNOLOGIES,2024-01-11 00:00:00.000,"12/14 rate request from a JC Trans member. Seems bogus,  HH advs go direct to shipper lft V/M for shipping dept. UPDATED BY ANJUM ON 9TH JANUARY 2024",EnquiryDraft,2024-01-10 15:01:02.970,,
613,INQ1017091,VECTOR TECHNOLOGIES,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 15:02:32.540,,
614,INQ1017092,NULL,2024-01-10 00:00:00.000,"10/4 sent to sales e mails.
updated by ashar on 1/10/24",EnquiryDraft,2024-01-10 15:18:36.063,,
615,INQ1017093,AMECO (American Equip Co),2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 15:22:31.353,,
616,INQ1017095,"Consolidated Machinery Movers, Inc.",2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent 10/6 Emailed. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 15:28:19.207,,
617,INQ1017097,EQUIPMENT RELOCATION SERVICES,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 15:34:30.470,,
618,INQ1017098,ALL PRO MACHINERY MOVERS,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 15:54:57.690,,
619,INQ1017099,NULL,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 16:07:51.093,,
620,INQ1017101,CLOVER MACHINERY MOVERS,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 16:20:48.453,,
621,INQ1017103,NULL,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 16:43:26.840,,
622,INQ1017104,NULL,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 17:08:30.960,,
623,INQ1017106,Machinery Transport Inc.,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 17:31:10.730,,
624,INQ1017107,Dominican Island Oil Corp,2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 17:53:06.860,,
625,INQ1017109,"HPL LOGISTICS CO., LTD",2024-01-11 00:00:00.000,3/24/23 GK had done a shipment for this co. Dozer fm North Country Auctions. UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 18:13:18.700,,
625,INQ1017109,"HPL LOGISTICS CO., LTD",2024-01-11 00:00:00.000,1/2/24 New Years Grettings sent . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 18:15:02.783,,
626,INQ1017110,"INDUS ENERGY SYSTEMS, INC",2024-01-11 00:00:00.000,7/26 lead from Tariq Rizvi khi.tariq@worldwide-logistics.cn import. Heat exchanger import . UPDATED BY ANJUM ON 9TH JANUARY 2024,EnquiryDraft,2024-01-10 18:29:56.637,,
627,INQ1017112,PREMIER EQUIPMENT,2024-01-10 00:00:00.000,"Used CNC machines. HQ in FL.
UPDATED BY ASHAR ON 1/10/24",EnquiryDraft,2024-01-10 18:56:20.517,,
627,INQ1017112,PREMIER EQUIPMENT,2024-01-10 00:00:00.000,"1/2/24 New Years Grettings sent .
UPDATED BY ASHAR ON 1/10/24",EnquiryDraft,2024-01-10 18:57:31.547,,
628,INQ1017113,PRESTIGE EQUIPMENT,2024-01-10 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 1/10/24",EnquiryDraft,2024-01-10 18:59:10.880,,
629,INQ1017114,PROXIO GROUP,2024-01-10 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 1/10/24",EnquiryDraft,2024-01-10 19:01:43.390,,
630,INQ1017115,REVELATION MACHINERY,2024-01-10 00:00:00.000,"11/15 reached out via E mail requesting we appear on auctin invoices. Per Jay, David is 49% oner of the aucitn div  of revelation. 
UPDATED BY ASHAR ON 1/10/24",EnquiryDraft,2024-01-10 19:03:44.223,,
631,INQ1017116,ROSEN SYSTEMS,2024-01-10 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 1/10/24",EnquiryDraft,2024-01-10 19:07:58.513,,
632,INQ1017117,SCHNEIDER INDUSTRIES,2024-01-10 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 1/10/24",EnquiryDraft,2024-01-10 19:10:51.840,,
633,INQ1017119,SEALS USA LIFT Division,2024-01-11 00:00:00.000,"Machinery dealer behind  GE Project move .
updated by ashar on 1/11/24",EnquiryDraft,2024-01-11 09:46:19.257,,
633,INQ1017119,SEALS USA LIFT Division,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent .
updated by ashar on 1/11/24",EnquiryDraft,2024-01-11 09:47:44.443,,
634,INQ1017120,TIGER COMMERCIAL & INDUST,2024-01-11 00:00:00.000,"10/27 requested visit Bridgeton NJ auction via their website. 
updated by ashar on 1/11/244",EnquiryDraft,2024-01-11 09:52:15.510,,
634,INQ1017120,TIGER COMMERCIAL & INDUST,2024-01-11 00:00:00.000,"01/01/24 Not Possible to post message on their website.
updated by ashar on 1/11/24",EnquiryDraft,2024-01-11 09:52:58.020,,
635,INQ1017121,STRATEGIC INTERNATIONAL BUSINESS S.A.S,2024-01-11 00:00:00.000,"E mail rate request 6/16. Follow up sent .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:03:28.743,,
635,INQ1017121,STRATEGIC INTERNATIONAL BUSINESS S.A.S,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:04:15.397,,
636,INQ1017122,TAYLOR & MARTIN,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent
UPDATED BY ASHAR 1/11/24",EnquiryDraft,2024-01-11 10:08:27.703,,
637,INQ1017123,SK tes (Tech recyclers),2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR 1/11/24",EnquiryDraft,2024-01-11 10:10:34.227,,
638,INQ1017124,The Branford Group,2024-01-11 00:00:00.000,"9/20/2022  Email introduction sent by Gorham to this account with MGL in copy
UPDATED BY ASHAR 1/11/24",EnquiryDraft,2024-01-11 10:21:12.017,,
638,INQ1017124,The Branford Group,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent E mail .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:23:07.040,,
639,INQ1017125,NULL,2024-01-11 00:00:00.000,"E mailed 10/17 & 10/12.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:26:48.500,,
638,INQ1017124,The Branford Group,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:28:27.083,,
640,INQ1017126,TRISTATE AUCTIONS,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:37:09.847,,
641,INQ1017127,WINTERNITZ AUCTIONS,2024-01-11 00:00:00.000,"12/11 Sent E mail re Hamid's visit  .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:40:47.110,,
641,INQ1017127,WINTERNITZ AUCTIONS,2024-01-11 00:00:00.000,"12/14 left V/M re Hamid visit to CHI Dec 27 & 28.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:42:22.850,,
641,INQ1017127,WINTERNITZ AUCTIONS,2024-01-11 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:43:55.057,,
642,INQ1017128,WINTERNITZ AUCTIONS,2024-01-11 00:00:00.000,"12/11 Sent E mail re Hamid's visit  .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:46:33.873,,
643,INQ1017129,WITCHER AUCTIONS LLC,2024-01-11 00:00:00.000,"Mainly farm equipment
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 10:54:46.740,,
630,INQ1017115,REVELATION MACHINERY,2024-01-11 00:00:00.000,talking to ashar demo,EnquiryDraft,2024-01-11 13:30:24.463,,
630,INQ1017115,REVELATION MACHINERY,2024-01-18 00:00:00.000,example for next communication date,EnquiryDraft,2024-01-11 13:33:37.197,,
644,INQ1017139,BD and Company,2024-01-11 00:00:00.000,"NJ COMPANY
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 15:34:05.347,,
645,INQ1017140,Cibo Vita Inc.,2024-01-11 00:00:00.000,"NJ COMPANY .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 15:37:59.223,,
646,INQ1017141,"ESSAAR, INC.",2024-01-11 00:00:00.000,"NJ COMPANY.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 16:24:55.023,,
647,INQ1017142,ICELANDIRECT,2024-01-11 00:00:00.000,"NJ CUSTOMER .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 16:29:33.503,,
648,INQ1017143,NULL,2024-01-11 00:00:00.000,"NJ CUSTOMER .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 16:34:43.327,,
649,INQ1017144,MK Battery,2024-01-11 00:00:00.000,"NJ CUSTOMER .
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 16:36:30.570,,
650,INQ1017145,Mr. Samir AlKavbouni,2024-01-11 00:00:00.000,"NJ CUSTOMER. DON'T KNOW THE COMPANY NAME.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 16:39:45.087,,
651,INQ1017148,"Paige Electric Co, LP",2024-01-11 00:00:00.000,"NJ CUSTOMER 
UPDATED BY ASHAR ON 1/11/2",EnquiryDraft,2024-01-11 16:41:48.963,,
652,INQ1017149,PRIMACY Group of Companies,2024-01-11 00:00:00.000,"NJ COMPANY.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 16:43:35.083,,
653,INQ1017151,ROHR SYSTEMS INC/CPU INC,2024-01-11 00:00:00.000,"NJ CUSTOMER.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 17:33:51.977,,
654,INQ1017152,Roysons Corp,2024-01-11 00:00:00.000,"NJ CUSTOMER.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 17:50:58.340,,
655,INQ1017154,SIRUI Imaging,2024-01-11 00:00:00.000,"NJ CUSTOMER.
UPDATED BY ASHAR ON 1/11/24",EnquiryDraft,2024-01-11 17:57:07.007,,
656,INQ1017155,NULL,2024-01-11 00:00:00.000,"Allan might have to start the communication.
updated by ashar on 1/11/24",EnquiryDraft,2024-01-11 19:15:29.173,,
657,INQ1017156,"THOMPSON AUCTIONEERS,INC.",2024-01-11 00:00:00.000,"Allan to start communication.
updated by ashar on 1/11/24",EnquiryDraft,2024-01-11 19:19:24.503,,
658,INQ1017172,NULL,2024-01-15 00:00:00.000,"AUCTONER.
UPDATED BY ASHAR ON 1/15/24",EnquiryDraft,2024-01-15 10:29:47.913,,
659,INQ1017200,BTM INDUSTRIAL,2024-01-16 00:00:00.000,"8/21/22 Dales advs Andrew handles shipping.
updated by ashar on 1/16/24",EnquiryDraft,2024-01-16 16:59:08.837,,
659,INQ1017200,BTM INDUSTRIAL,2024-01-16 00:00:00.000,1/2/24 New Years Grettings sent,EnquiryDraft,2024-01-16 17:31:32.610,,
659,INQ1017200,BTM INDUSTRIAL,2024-01-16 00:00:00.000,CONTACT PERSON IS Andrew Watkoski,EnquiryDraft,2024-01-16 17:33:35.883,,
539,INQ1016990,BTM INDUSTRIAL,2024-01-16 00:00:00.000,CONTACT PERSON IS Dale W,EnquiryDraft,2024-01-16 17:34:30.867,,
660,INQ1017204,HERITAGE GLOBAL PARTNERS,2024-01-16 00:00:00.000,"CONTACT PERSON  Thomas Paulone
 sent 10/17 E mail reminder 8/23/2023, E mail 9/20/2022  
UPDATED BY ASHAR ON 1/16/24",EnquiryDraft,2024-01-16 17:41:12.767,,
659,INQ1017200,BTM INDUSTRIAL,2024-01-31 00:00:00.000,1/2/24 New Years Greetings sent,EnquiryDraft,2024-01-17 10:08:39.870,,
554,INQ1017005,HARRY DAVIS AND COMPANY,2024-01-17 00:00:00.000,"THE CONTACT PERSON NAME IS Thomas Paulone
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 15:50:57.780,,
661,INQ1017219,HARRY DAVIS AND COMPANY,2024-01-17 00:00:00.000,"THE CONTACT PERSON'S NAME IS Thomas Paulone
10/17 E mail reminder 8/23/2023, E mail 9/20/2022 
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 15:56:32.140,,
661,INQ1017219,HARRY DAVIS AND COMPANY,2024-01-17 00:00:00.000,"Email introduction sent 1/2/24 New Years Grettings sentby Gorham to this account with MGL in copy.1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 15:58:15.360,,
555,INQ1017006,HERITAGE GLOBAL PARTNERS,2024-01-17 00:00:00.000,"CONTACT PERSON NAME IS Douglas E. Escudero, Senior Project Manager.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:00:35.630,,
662,INQ1017221,HERITAGE GLOBAL PARTNERS,2024-01-17 00:00:00.000,"THE CONTACT PERSON IS Alex Dove
11/7 Jon Zhao purchased 3 CAD machines.",EnquiryDraft,2024-01-17 16:02:34.237,,
662,INQ1017221,HERITAGE GLOBAL PARTNERS,2024-01-17 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:03:56.117,,
555,INQ1017006,HERITAGE GLOBAL PARTNERS,2024-01-17 00:00:00.000,"Douglas E. Escudero, Senior Project Manager MOBILE NUMBER IS M 650-207-9927",EnquiryDraft,2024-01-17 16:05:28.033,,
663,INQ1017222,HERITAGE GLOBAL PARTNERS,2024-01-17 00:00:00.000,"CONTACT PERSON NAME IS Tim Shaeffer, Director, Business Development
O 858-244-3584  M 410-507-8959.11/7 Jon Zhao purchased 3 CAD machines.",EnquiryDraft,2024-01-17 16:07:40.080,,
663,INQ1017222,HERITAGE GLOBAL PARTNERS,2024-01-17 00:00:00.000,1/2/24 New Years Grettings sent,EnquiryDraft,2024-01-17 16:08:20.780,,
664,INQ1017223,HERITAGE GLOBAL PARTNERS,2024-01-17 00:00:00.000,CONTACT PERSON NAME IS SATIYA. PHONE NUMBER IS 1-858-847-0659 or 650-646-2506.1/2/24 New Years Grettings sent,EnquiryDraft,2024-01-17 16:10:05.287,,
559,INQ1017012,INTEGRA ASSET SOLUTIONS,2024-01-17 00:00:00.000,"CONTACT PERSON NAME IS John Magnuson/President
AND PHONE NUMBER  IS (708) 765-4008
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:19:58.060,,
665,INQ1017224,INTEGRA ASSET SOLUTIONS,2024-01-17 00:00:00.000,"CONTACT PERSON NAME IS Cassidy Baker/VP of Auction Operations & Administration. PHONE NUMBER IS 708-765-3971
Cassidy located in Canada.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:21:56.957,,
567,INQ1017021,LIQUID ASSET PARTNERS,2024-01-17 00:00:00.000,"THE CONTACT PERSON NAME IS GIV.PHONE NUMBER IS (616) 719-5917
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:23:33.610,,
666,INQ1017225,LIQUID ASSET PARTNERS,2024-01-17 00:00:00.000,"CONTACT PERSON NAME IS Katherine
PHONE NUMBER IS (616) 719-5917.1/2/24 New Years Greetings sent.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:25:25.093,,
667,INQ1017226,REVELATION MACHINERY,2024-01-17 00:00:00.000,"CONTACT PERSON NAME IS David Marban.618-300-7121
11/15 reached out via E mail requesting we appear on auctin invoices. Per Jay, David is 49% oner of the aucitn div  of revelation. 
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:28:23.140,,
667,INQ1017226,REVELATION MACHINERY,2024-01-17 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR ON 11/17/24",EnquiryDraft,2024-01-17 16:29:04.163,,
668,INQ1017227,REVELATION MACHINERY,2024-01-17 00:00:00.000,"CONTACT PERSON NAME IS Beckey Hodgins	618-300-7121
7/10 Reached out re Auction Lebanon NJ.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:31:01.640,,
668,INQ1017227,REVELATION MACHINERY,2024-01-17 00:00:00.000,"1/2/24 New Years Greetings sent.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:32:25.677,,
669,INQ1017228,REVELATION MACHINERY,2024-01-17 00:00:00.000,"contact person name is Jay Rivera and phone number is M: 812-773-8228 | O: 312-761-9396
7/10 Reached out re Auction Lebanon NJ. 7/17, reply advsed ""we will use you"" sent sepatra proposal. 
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:34:27.667,,
669,INQ1017228,REVELATION MACHINERY,2024-01-17 00:00:00.000,"11/15 Jay advises he will be having an auciton in Jan that he will want our help with.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:35:36.943,,
638,INQ1017124,The Branford Group,2024-01-17 00:00:00.000,"contact person name is Andy Duncan
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:38:31.360,,
670,INQ1017229,The Branford Group,2024-01-17 00:00:00.000,"CONTACT PERSON NAME IS Mr. Wagner
E mail 8/20/2022  Email introduction sent by Gorham to this account with MGL in copy.
UPDATED BY ASHAR ON 1/17/24",EnquiryDraft,2024-01-17 16:40:01.920,,
670,INQ1017229,The Branford Group,2024-01-17 00:00:00.000,"1/2/24 New Years Grettings sent.
UPDATED BY ASHAR BY 1/17/24",EnquiryDraft,2024-01-17 16:40:57.490,,
609,INQ1017086,ENGINEERED TRANSPORT INTL (Heil),2024-01-17 00:00:00.000,CONTACT PERSON NAME IS CHRIS . UPDATED BY ASHAR ON 1/17/24,EnquiryDraft,2024-01-17 20:30:28.577,,
